Count,Agent Name,Description,Severity Level
17207,ekaghni,The CVE-2024-20926 that affected openjdk-11-jdk was solved due to a package removal/update or a system upgrade,1.351329686329208
17208,ekaghni,The CVE-2024-20926 that affected openjdk-11-jre-headless was solved due to a package removal/update or a system upgrade,0.5081095940405189
17209,ekaghni,The CVE-2024-20932 that affected openjdk-11-jdk was solved due to a package removal/update or a system upgrade,0.6932035472506037
17210,ekaghni,CPU | MEMORY | DISK usage metrics,6.913046612019885
17211,telaverge,sshd: authentication success.,8.8
17212,telaverge,sshd: authentication success.,8.8
17213,telaverge,PAM: Login session opened.,4.0
17214,ekaghni,load average metrics,1.3561857729646631
17215,ekaghni,Memory metrics,9.039846384962155
17216,ekaghni,Disk metrics,6.716946010224606
17217,ekaghni,Disk metrics,8.082368443459057
17218,ekaghni,CPU | MEMORY | DISK usage metrics,0.7401078676117545
17219,ekaghni,load average metrics,0.8084355915733221
17220,ekaghni,Disk metrics,5.696032986244547
17221,ekaghni,Disk metrics,4.086568123144133
17222,ekaghni,Memory metrics,2.1983817140812203
17223,telaverge,PAM: Login session closed.,2.3
17224,ekaghni,CPU | MEMORY | DISK usage metrics,4.76731236846592
17225,ekaghni,Memory metrics,9.020862575461095
17226,ekaghni,Listened ports status (netstat) changed (new port opened or closed).,3.5
17227,ekaghni,load average metrics,2.867305777917598
17228,ekaghni,CPU | MEMORY | DISK usage metrics,0.8697132129875695
17229,ekaghni,load average metrics,4.86549032914016
17230,ekaghni,CPU | MEMORY | DISK usage metrics,6.930359055386828
17231,ekaghni,Memory metrics,0.5563260620429467
17232,ekaghni,CPU | MEMORY | DISK usage metrics,5.341897741622679
17233,ekaghni,Memory metrics,1.2672423732840687
17234,ekaghni,CPU | MEMORY | DISK usage metrics,0.022570817159260903
17235,ekaghni,Memory metrics,4.508299704209371
17236,ekaghni,CPU | MEMORY | DISK usage metrics,8.517689319033323
17237,ekaghni,Disk metrics,6.627111841226342
17238,ekaghni,CPU | MEMORY | DISK usage metrics,9.413567570828983
17239,ekaghni,load average metrics,9.51346860877589
17240,ekaghni,Disk metrics,5.797030963746082
17241,ekaghni,CPU | MEMORY | DISK usage metrics,5.449741574669783
17242,telaverge,sshd: authentication success.,8.8
17243,ekaghni,load average metrics,1.594536375859289
17244,ekaghni,Memory metrics,1.705979236526901
17245,ekaghni,load average metrics,0.12137405518317212
17246,ekaghni,CPU | MEMORY | DISK usage metrics,4.269533908208195
17247,ekaghni,Disk metrics,0.2827567320120228
17248,ekaghni,CPU | MEMORY | DISK usage metrics,4.895574080971116
17249,ekaghni,load average metrics,9.123451760386544
17250,ekaghni,Memory metrics,8.348991409044471
17251,ekaghni,load average metrics,7.395188385448224
17252,ekaghni,Disk metrics,3.9931744113620047
17253,ekaghni,CPU | MEMORY | DISK usage metrics,3.572051264785191
17254,ekaghni,CPU | MEMORY | DISK usage metrics,8.961749171999086
17255,ekaghni,load average metrics,8.552290498626137
17256,ekaghni,Memory metrics,8.620436582839936
17257,ekaghni,Disk metrics,4.266894090206325
17258,ekaghni,CPU | MEMORY | DISK usage metrics,1.9243383119562663
17259,ekaghni,load average metrics,5.715462993480491
17260,ekaghni,Memory metrics,3.566090090143673
17261,ekaghni,Disk metrics,2.8894867891512197
17262,ekaghni,Memory metrics,6.269812597789906
17263,ekaghni,CPU | MEMORY | DISK usage metrics,4.181590502671693
17264,ekaghni,Memory metrics,5.680429221270065
17265,ekaghni,Memory metrics,3.9054927926422813
17266,ekaghni,Memory metrics,3.5682314247620504
17267,ekaghni,Memory metrics,3.716715350269315
17268,ekaghni,Disk metrics,4.855025713569946
17269,ekaghni,Apparmor DENIED,5.0
17270,ekaghni,Apparmor DENIED,5.0
17271,ekaghni,Apparmor DENIED,5.0
17272,ekaghni,Apparmor DENIED,5.0
17273,ekaghni,Apparmor DENIED,5.0
17274,ekaghni,Apparmor DENIED,5.0
17275,ekaghni,Apparmor DENIED,5.0
17276,ekaghni,Apparmor DENIED,5.0
17277,ekaghni,Apparmor DENIED,5.0
17278,ekaghni,Apparmor DENIED,5.0
17279,ekaghni,load average metrics,3.8527592824693224
17280,ekaghni,Memory metrics,8.455814776459214
17281,ekaghni,CPU | MEMORY | DISK usage metrics,0.7715789120158334
17282,ekaghni,Apparmor DENIED,5.0
17283,ekaghni,Apparmor DENIED,5.0
17284,ekaghni,Apparmor DENIED,5.0
17285,ekaghni,Apparmor DENIED,5.0
17286,ekaghni,Apparmor DENIED,5.0
17287,ekaghni,Apparmor DENIED,5.0
17288,ekaghni,Apparmor DENIED,5.0
17289,ekaghni,Apparmor DENIED,5.0
17290,ekaghni,load average metrics,8.673096508438839
17291,ekaghni,CPU | MEMORY | DISK usage metrics,4.570510461113168
17292,ekaghni,Memory metrics,8.97853827590087
17293,ekaghni,CPU | MEMORY | DISK usage metrics,1.8076465153648147
17294,ekaghni,Memory metrics,5.48700803193788
17295,ekaghni,Disk metrics,4.140888530466511
17296,ekaghni,load average metrics,8.639113679123179
17297,ekaghni,Memory metrics,0.9238192262997069
17298,ekaghni,Disk metrics,9.120152547959336
17299,ekaghni,load average metrics,3.849407788169472
17300,ekaghni,Memory metrics,5.044158480972703
17301,ekaghni,CPU | MEMORY | DISK usage metrics,5.547090832371517
17302,ekaghni,load average metrics,3.577553896040407
17303,ekaghni,Memory metrics,8.389517716822336
17304,ekaghni,CPU | MEMORY | DISK usage metrics,4.426230853142465
17305,ekaghni,CPU | MEMORY | DISK usage metrics,6.285135724748342
17306,ekaghni,Disk metrics,0.4278602500902995
17307,ekaghni,load average metrics,6.847729786417679
17308,ekaghni,Memory metrics,3.099519143496743
17309,ekaghni,Memory metrics,1.2635968326878744
17310,ekaghni,Disk metrics,3.8583342594012295
17311,ekaghni,Memory metrics,5.432096898200904
17312,ekaghni,Memory metrics,6.252870042205868
17313,ekaghni,Disk metrics,5.527435694981585
17314,ekaghni,Disk metrics,7.870304712836789
17315,ekaghni,load average metrics,7.547518955976652
17316,ekaghni,Memory metrics,4.723154541635264
17317,ekaghni,Disk metrics,3.082174592509662
17318,ekaghni,Memory metrics,7.626714005231103
17319,ekaghni,CPU | MEMORY | DISK usage metrics,0.5276558949651211
17320,ekaghni,load average metrics,0.9055948602197861
17321,ekaghni,Memory metrics,8.97124039760087
17322,ekaghni,CPU | MEMORY | DISK usage metrics,8.528205634782806
17323,ekaghni,CPU | MEMORY | DISK usage metrics,6.121699910045447
17324,ekaghni,load average metrics,6.856394101193455
17325,ekaghni,load average metrics,3.360859862525798
17326,ekaghni,Memory metrics,0.051045653430821236
17327,ekaghni,Memory metrics,9.959605420926822
17328,ekaghni,Memory metrics,8.848587667966159
17329,ekaghni,CPU | MEMORY | DISK usage metrics,1.2792550046097106
17330,ekaghni,Disk metrics,9.808207115835511
17331,ekaghni,CPU | MEMORY | DISK usage metrics,7.834931050178229
17332,ekaghni,CPU | MEMORY | DISK usage metrics,9.432838347197233
17333,ekaghni,load average metrics,0.7667263670516933
17334,ekaghni,load average metrics,0.13174255761118858
17335,ekaghni,load average metrics,0.24357608632325833
17336,ekaghni,Memory metrics,9.456363679431474
17337,ekaghni,Disk metrics,7.350513508090325
17338,ekaghni,load average metrics,3.8869923027423656
17339,ekaghni,Memory metrics,2.6080694920675196
17340,ekaghni,CPU | MEMORY | DISK usage metrics,8.037497454258425
17341,ekaghni,load average metrics,0.6789157601504558
17342,ekaghni,CPU | MEMORY | DISK usage metrics,8.413660456103848
17343,ekaghni,Disk metrics,6.3774749574522716
17344,ekaghni,load average metrics,6.666769397222244
17345,ekaghni,Memory metrics,6.564403742758383
17346,ekaghni,Disk metrics,2.769754785404288
17347,ekaghni,load average metrics,0.882668381117554
17348,ekaghni,CPU | MEMORY | DISK usage metrics,1.6323094239563096
17349,ekaghni,CPU | MEMORY | DISK usage metrics,7.3487699446826085
17350,ekaghni,Disk metrics,6.3232015900822205
17351,ekaghni,load average metrics,2.044993283919272
17352,ekaghni,Disk metrics,6.057359524195606
17353,ekaghni,Memory metrics,5.760262352072233
17354,ekaghni,Disk metrics,9.34582506970293
17355,ekaghni,CPU | MEMORY | DISK usage metrics,5.31766127547764
17356,ekaghni,load average metrics,7.917183374654632
17357,ekaghni,Disk metrics,7.982876664531457
17358,ekaghni,load average metrics,0.5576975165821407
17359,ekaghni,CPU | MEMORY | DISK usage metrics,1.5284687031500799
17360,ekaghni,Disk metrics,0.7104792949095007
17361,ekaghni,load average metrics,6.814377140588351
17362,ekaghni,Memory metrics,9.466591716833898
17363,ekaghni,CPU | MEMORY | DISK usage metrics,0.3493531544082007
17364,ekaghni,Memory metrics,0.8325228266706197
17365,ekaghni,CPU | MEMORY | DISK usage metrics,4.770877767259488
17366,ekaghni,Disk metrics,5.023119385267122
17367,ekaghni,load average metrics,7.822822847156958
17368,ekaghni,Memory metrics,0.07485485308663109
17369,ekaghni,Disk metrics,8.578918955014828
17370,ekaghni,load average metrics,7.80687921258589
17371,ekaghni,Memory metrics,8.256892742900677
17372,ekaghni,Disk metrics,6.536318622123078
17373,ekaghni,Memory metrics,6.556279894378568
17374,ekaghni,CPU | MEMORY | DISK usage metrics,1.8290168195694922
17375,ekaghni,CPU | MEMORY | DISK usage metrics,8.0759121754324
17376,ekaghni,CPU | MEMORY | DISK usage metrics,8.985422439152295
17377,ekaghni,load average metrics,8.827571941425331
17378,ekaghni,load average metrics,8.986169039164796
17379,ekaghni,Memory metrics,6.304042961075705
17380,ekaghni,CPU | MEMORY | DISK usage metrics,7.469988990289279
17381,ekaghni,load average metrics,5.631323148437334
17382,ekaghni,CPU | MEMORY | DISK usage metrics,8.946530798266147
17383,ekaghni,CPU | MEMORY | DISK usage metrics,3.1978107541770906
17384,ekaghni,Disk metrics,7.231817682498598
17385,ekaghni,load average metrics,6.143786398385105
17386,ekaghni,Memory metrics,4.597334327921302
17387,ekaghni,load average metrics,2.286708282045673
17388,ekaghni,Disk metrics,6.65144676947911
17389,ekaghni,Memory metrics,2.5119882314492403
17390,ekaghni,Disk metrics,3.556996381136206
17391,ekaghni,CPU | MEMORY | DISK usage metrics,8.68342758936277
17392,ekaghni,Memory metrics,9.57945591187974
17393,ekaghni,Memory metrics,9.005379634317153
17394,ekaghni,load average metrics,6.760405466371245
17395,ekaghni,CPU | MEMORY | DISK usage metrics,6.981022768681112
17396,ekaghni,Disk metrics,8.522778947147536
17397,ekaghni,load average metrics,4.580260428268136
17398,ekaghni,Disk metrics,1.9245135338240138
17399,ekaghni,Memory metrics,0.5554290395374573
17400,ekaghni,Disk metrics,5.23549369513269
17401,ekaghni,CPU | MEMORY | DISK usage metrics,0.10734369501879226
17402,ekaghni,CPU | MEMORY | DISK usage metrics,4.352521659434433
17403,ekaghni,load average metrics,8.411446065132138
17404,ekaghni,load average metrics,1.8847773641425947
17405,ekaghni,Disk metrics,6.724618908599939
17406,ekaghni,Disk metrics,5.630889490797374
17407,ekaghni,load average metrics,8.859460746019588
17408,ekaghni,Memory metrics,5.898493147266285
17409,ekaghni,CPU | MEMORY | DISK usage metrics,2.6102655620794826
17410,ekaghni,load average metrics,7.241689034627779
17411,ekaghni,CPU | MEMORY | DISK usage metrics,1.5564970387589272
17412,ekaghni,Memory metrics,6.180114000751203
17413,ekaghni,CPU | MEMORY | DISK usage metrics,2.985909135347802
17414,ekaghni,load average metrics,3.129652711717715
17415,ekaghni,Disk metrics,3.4212222540272053
17416,ekaghni,load average metrics,6.179589923422016
17417,ekaghni,load average metrics,4.61188545506928
17418,ekaghni,Memory metrics,3.5928079427081716
17419,ekaghni,Memory metrics,7.791004866932722
17420,ekaghni,Disk metrics,2.7784610131530463
17421,ekaghni,load average metrics,7.744651926502791
17422,ekaghni,CPU | MEMORY | DISK usage metrics,2.3363057691947784
17423,ekaghni,Disk metrics,0.3557603411792465
17424,ekaghni,load average metrics,7.486499769503999
17425,ekaghni,Memory metrics,3.0618336272382187
17426,ekaghni,Disk metrics,7.163199134100303
17427,ekaghni,Memory metrics,6.822441632751967
17428,ekaghni,CPU | MEMORY | DISK usage metrics,2.785352812808047
17429,ekaghni,CPU | MEMORY | DISK usage metrics,8.72574286192252
17430,ekaghni,Disk metrics,5.231332272329858
17431,ekaghni,CPU | MEMORY | DISK usage metrics,3.038413417838627
17432,ekaghni,load average metrics,8.799788132118994
17433,ekaghni,Memory metrics,6.239747054471031
17434,ekaghni,Disk metrics,6.932674743119466
17435,ekaghni,Disk metrics,4.9394896286223595
17436,ekaghni,load average metrics,4.614652686015167
17437,ekaghni,Memory metrics,1.7696043998325417
17438,ekaghni,CPU | MEMORY | DISK usage metrics,7.029182806444637
17439,ekaghni,load average metrics,3.7682092626538655
17440,ekaghni,load average metrics,8.821764786605819
17441,ekaghni,Memory metrics,6.0525624336246056
17442,ekaghni,Disk metrics,0.8750132967624968
17443,ekaghni,Disk metrics,0.0284013403713268
17444,telaverge,Host-based anomaly detection event (rootcheck).,6.0
17445,telaverge,Host-based anomaly detection event (rootcheck).,6.0
17446,ekaghni,Memory metrics,2.2123242262559097
17447,ekaghni,CPU | MEMORY | DISK usage metrics,4.873540729158061
17448,ekaghni,Memory metrics,7.563515893813366
17449,ekaghni,CPU | MEMORY | DISK usage metrics,3.43424303202688
17450,ekaghni,CPU | MEMORY | DISK usage metrics,2.0075348941065863
17451,ekaghni,Disk metrics,5.475898186039566
17452,ekaghni,load average metrics,2.32383832109476
17453,ekaghni,Disk metrics,6.12879748056948
17454,ekaghni,CPU | MEMORY | DISK usage metrics,8.438786706817023
17455,ekaghni,Memory metrics,8.651345327264652
17456,ekaghni,Disk metrics,5.80238723270916
17457,ekaghni,Disk metrics,7.2055693989366345
17458,ekaghni,Disk metrics,0.14704943173179164
17459,ekaghni,load average metrics,7.079321229677936
17460,ekaghni,Memory metrics,9.569908837996257
17461,ekaghni,CPU | MEMORY | DISK usage metrics,3.0447691425428856
17462,ekaghni,Memory metrics,2.1606256178925056
17463,ekaghni,CPU | MEMORY | DISK usage metrics,9.818218414515501
17464,ekaghni,Disk metrics,0.3297733019822635
17465,ekaghni,Memory metrics,7.5771938304517485
17466,ekaghni,CPU | MEMORY | DISK usage metrics,1.9547310616400038
17467,ekaghni,CPU | MEMORY | DISK usage metrics,9.907754975327958
17468,ekaghni,Disk metrics,1.1155724664488265
17469,ekaghni,load average metrics,5.479034371154025
17470,ekaghni,Memory metrics,0.001441637177005406
17471,ekaghni,Memory metrics,3.1204814408880086
17472,ekaghni,Disk metrics,7.155242362665875
17473,ekaghni,Memory metrics,4.158680468046638
17474,ekaghni,Disk metrics,9.590546466751071
17475,ekaghni,load average metrics,1.7253396780342523
17476,ekaghni,Disk metrics,8.52509277945093
17477,ekaghni,load average metrics,1.0983003127754132
17478,ekaghni,Memory metrics,6.412476619860241
17479,ekaghni,CPU | MEMORY | DISK usage metrics,7.02185734912324
17480,ekaghni,load average metrics,3.073947440032775
17481,ekaghni,Memory metrics,7.067929718733518
17482,ekaghni,load average metrics,4.744479984030728
17483,ekaghni,Disk metrics,5.243000393213206
17484,ekaghni,Memory metrics,7.4627183052086155
17485,ekaghni,Disk metrics,9.608328183906366
17486,ekaghni,Memory metrics,0.5058017845098595
17487,ekaghni,Disk metrics,7.817451265842459
17488,ekaghni,load average metrics,1.4174642564779127
17489,ekaghni,Memory metrics,6.552255170354641
17490,ekaghni,Memory metrics,4.099066495734011
17491,ekaghni,Disk metrics,8.48489676969259
17492,ekaghni,load average metrics,2.5281710664560633
17493,ekaghni,CPU | MEMORY | DISK usage metrics,0.59908720292289
17494,ekaghni,Disk metrics,7.547185895247787
17495,ekaghni,Memory metrics,3.3385621361894335
17496,ekaghni,CPU | MEMORY | DISK usage metrics,8.28446273786797
17497,ekaghni,Disk metrics,8.118542236525371
17498,ekaghni,Memory metrics,7.498398327952099
17499,ekaghni,CPU | MEMORY | DISK usage metrics,4.4751009171514
17500,ekaghni,Disk metrics,0.3643776439646984
17501,ekaghni,load average metrics,1.9037347620607958
17502,ekaghni,Memory metrics,6.352369305250193
17503,ekaghni,Disk metrics,5.754983144808284
17504,ekaghni,Memory metrics,6.339936604232285
17505,ekaghni,CPU | MEMORY | DISK usage metrics,5.8223324391605535
17506,ekaghni,CPU | MEMORY | DISK usage metrics,3.367217108214875
17507,ekaghni,Disk metrics,8.083148828824013
17508,ekaghni,Memory metrics,8.723412525179068
17509,ekaghni,Disk metrics,4.568758617070866
17510,ekaghni,load average metrics,1.3683062739232188
17511,ekaghni,load average metrics,5.928363364426778
17512,nibin-dev,Integrity checksum changed.,7.5
17513,ekaghni,load average metrics,6.626281361864754
17514,ekaghni,Disk metrics,0.28396271939455264
17515,ekaghni,CPU | MEMORY | DISK usage metrics,8.031542049292973
17516,ekaghni,load average metrics,5.185325866747811
17517,ekaghni,load average metrics,3.5523713251541156
17518,ekaghni,load average metrics,7.555685666161946
17519,ekaghni,load average metrics,1.5334078595816458
17520,ekaghni,Memory metrics,6.414242623352741
17521,ekaghni,Disk metrics,4.7531839883731735
17522,telaverge,PAM: Login session opened.,4.0
17523,telaverge,sshd: authentication success.,8.8
17524,ekaghni,CPU | MEMORY | DISK usage metrics,2.1949849411365885
17525,ekaghni,load average metrics,0.2817817018867219
17526,ekaghni,load average metrics,0.687144598449223
17527,ekaghni,Memory metrics,9.602552077009772
17528,ekaghni,Disk metrics,5.425563980274603
17529,ekaghni,Disk metrics,3.5396280508171984
17530,ekaghni,Disk metrics,5.9212031725557495
17531,ekaghni,Disk metrics,4.125205951932319
17532,ekaghni,load average metrics,1.666553735523778
17533,ekaghni,CPU | MEMORY | DISK usage metrics,1.7337157922315616
17534,ekaghni,Disk metrics,7.9678068796011186
17535,ekaghni,load average metrics,4.288062702219257
17536,ekaghni,CPU | MEMORY | DISK usage metrics,5.3723040224945
17537,ekaghni,Disk metrics,6.862937186617018
17538,ekaghni,CPU | MEMORY | DISK usage metrics,0.44915783377168506
17539,ekaghni,Disk metrics,7.989807913518091
17540,ekaghni,Memory metrics,4.22408940263508
17541,ekaghni,Disk metrics,3.6071722391040373
17542,ekaghni,Memory metrics,6.092775480159486
17543,ekaghni,Disk metrics,4.778382609084979
17544,ekaghni,load average metrics,1.721285609172497
17545,ekaghni,load average metrics,9.671710022179902
17546,ekaghni,Memory metrics,4.5394828544812205
17547,ekaghni,Disk metrics,6.0336890085064185
17548,ekaghni,load average metrics,8.163313751967419
17549,ekaghni,Memory metrics,0.14094471978052914
17550,ekaghni,CPU | MEMORY | DISK usage metrics,1.283370835304476
17551,ekaghni,load average metrics,3.593578915427875
17552,ekaghni,Memory metrics,7.145339430421492
17553,ekaghni,Disk metrics,8.3554409286401
17554,ekaghni,load average metrics,5.563989652457263
17555,ekaghni,Memory metrics,5.669116290052564
17556,ekaghni,Disk metrics,3.034573762810898
17557,ekaghni,load average metrics,8.044714124204242
17558,ekaghni,CPU | MEMORY | DISK usage metrics,1.161790111751556
17559,ekaghni,Memory metrics,1.0238039895962525
17560,ekaghni,Disk metrics,6.499633928955079
17561,ekaghni,load average metrics,9.214328817053847
17562,ekaghni,Memory metrics,2.181782249896278
17563,ekaghni,Memory metrics,7.838710448273175
17564,ekaghni,Memory metrics,8.8671662476454
17565,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
17566,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
17567,ekaghni,CPU | MEMORY | DISK usage metrics,2.501333313978958
17568,ekaghni,Disk metrics,0.3901224458627617
17569,ekaghni,CPU | MEMORY | DISK usage metrics,5.1625382694837905
17570,ekaghni,Disk metrics,3.118341669181036
17571,ekaghni,CPU | MEMORY | DISK usage metrics,5.400923617538911
17572,ekaghni,Disk metrics,9.52779381269455
17573,ekaghni,load average metrics,8.754011581034929
17574,ekaghni,Memory metrics,8.880083930122238
17575,ekaghni,Memory metrics,3.2687417953494915
17576,ekaghni,Memory metrics,0.14260560667081923
17577,ekaghni,Memory metrics,5.180555813893481
17578,ekaghni,Disk metrics,5.405164965366924
17579,ekaghni,load average metrics,0.5639884004394546
17580,ekaghni,CPU | MEMORY | DISK usage metrics,2.121115817988154
17581,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
17582,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
17583,telaverge,PAM: Login session opened.,4.0
17584,telaverge,sshd: authentication success.,8.8
17585,ekaghni,load average metrics,5.88492644961486
17586,ekaghni,Disk metrics,1.1392474568611988
17587,ekaghni,CPU | MEMORY | DISK usage metrics,1.1716032476470217
17588,ekaghni,Memory metrics,9.087601804062846
17589,ekaghni,Disk metrics,6.109181487518179
17590,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
17591,ekaghni,Memory metrics,3.101726721265626
17592,ekaghni,Memory metrics,8.169748443243721
17593,ekaghni,Memory metrics,1.2433008722993866
17594,telaverge,Crontab opened for editing.,1.6391778149161373
17595,telaverge,PAM: Login session closed.,2.3
17596,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17597,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17598,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17599,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17600,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17601,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17602,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17603,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17604,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17605,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17606,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17607,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17608,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17609,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17610,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17611,telaverge,PAM: Login session closed.,2.3
17612,telaverge,PAM: Login session closed.,2.3
17613,nibin-dev,CVE-2024-0750 affects firefox,2.756945491973938
17614,nibin-dev,CVE-2024-0750 affects thunderbird,6.729651721541977
17615,nibin-dev,CVE-2024-0751 affects firefox,2.8021165539514934
17616,nibin-dev,CVE-2024-0751 affects thunderbird-gnome-support,9.23779761397061
17617,nibin-dev,CVE-2024-0753 affects firefox,4.354934899868223
17618,nibin-dev,CVE-2024-0754 affects firefox,6.539994629430442
17619,nibin-dev,CVE-2024-0755 affects libmozjs-68-0,7.782281598717161
17620,nibin-dev,CVE-2024-0755 affects thunderbird,3.201584832527166
17621,nibin-dev,Integrity checksum changed.,7.5
17622,telaverge,PAM: Login session opened.,4.0
17623,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
17624,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
17625,telaverge,PAM: Login session closed.,2.3
17626,telaverge,Host-based anomaly detection event (rootcheck).,6.0
17627,telaverge,Host-based anomaly detection event (rootcheck).,6.0
17628,telaverge,Host-based anomaly detection event (rootcheck).,6.0
17629,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
17630,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
17631,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
17632,telaverge,Log file rotated.,9.680862928001162
17633,telaverge,sshd: authentication success.,8.8
17634,telaverge,Listened ports status (netstat) changed (new port opened or closed).,3.5
17635,telaverge,sshd: authentication success.,8.8
17636,telaverge,PAM: Login session opened.,4.0
17637,telaverge,PAM: Login session opened.,4.0
17638,telaverge,PAM: Login session opened.,4.0
17639,telaverge,PAM: Login session closed.,2.3
17640,telaverge,PAM: Login session closed.,2.3
17641,telaverge,PAM: Login session closed.,2.3
17642,telaverge,Crontab opened for editing.,0.9209903205729919
17643,ekaghni,CVE-2024-0741 affects firefox,5.016928681986739
17644,ekaghni,CVE-2024-0741 affects libmozjs-91-0,6.011884383424622
17645,ekaghni,CVE-2024-0741 affects thunderbird-gnome-support,0.26623216066116173
17646,ekaghni,CVE-2024-0742 affects firefox,9.38047219025423
17647,ekaghni,CVE-2024-0742 affects libmozjs-91-0,0.7366649561447824
17648,ekaghni,CVE-2024-0742 affects thunderbird,4.9151555186396765
17649,ekaghni,CVE-2024-0743 affects firefox,7.720195442713029
17650,ekaghni,CVE-2024-0744 affects thunderbird-gnome-support,8.015912905313371
17651,ekaghni,CVE-2024-0745 affects thunderbird,5.622115700537696
17652,ekaghni,CVE-2024-0749 affects thunderbird-gnome-support,0.5259315970417155
17653,ekaghni,Listened ports status (netstat) changed (new port opened or closed).,3.5
17654,ekaghni,load average metrics,1.5637071068415942
17655,ekaghni,load average metrics,4.700338789223732
17656,ekaghni,Memory metrics,3.468979376157174
17657,ekaghni,CPU | MEMORY | DISK usage metrics,8.899460623494543
17658,ekaghni,load average metrics,0.21848302492387672
17659,ekaghni,CPU | MEMORY | DISK usage metrics,0.11117175118725675
17660,ekaghni,load average metrics,4.297543814046257
17661,ekaghni,CPU | MEMORY | DISK usage metrics,8.22576868327555
17662,ekaghni,Disk metrics,5.219589983314313
17663,ekaghni,Memory metrics,5.745242026857098
17664,ekaghni,CPU | MEMORY | DISK usage metrics,2.6578703026753803
17665,ekaghni,load average metrics,6.9597736534331105
17666,ekaghni,load average metrics,6.602927030279485
17667,ekaghni,load average metrics,5.973609645594004
17668,ekaghni,CPU | MEMORY | DISK usage metrics,9.069652829201257
17669,ekaghni,load average metrics,8.471036335656324
17670,ekaghni,Memory metrics,0.5046215148525701
17671,ekaghni,load average metrics,6.54228109667176
17672,ekaghni,Disk metrics,4.414453890220168
17673,ekaghni,load average metrics,3.945766063774514
17674,ekaghni,Disk metrics,2.066219319055996
17675,ekaghni,load average metrics,7.807280004698024
17676,ekaghni,Disk metrics,3.560019800732733
17677,ekaghni,CPU | MEMORY | DISK usage metrics,1.1693794065793994
17678,ekaghni,CPU | MEMORY | DISK usage metrics,9.946585071661588
17679,ekaghni,Disk metrics,0.8977769848079442
17680,ekaghni,Disk metrics,9.14705275931126
17681,ekaghni,load average metrics,1.7280572455028254
17682,ekaghni,Memory metrics,0.8257385951439533
17683,ekaghni,CPU | MEMORY | DISK usage metrics,6.7929681362808925
17684,ekaghni,load average metrics,9.287542394762916
17685,ekaghni,Disk metrics,3.4833197089239487
17686,ekaghni,CPU | MEMORY | DISK usage metrics,0.25612861731024394
17687,ekaghni,Memory metrics,8.363633397601893
17688,ekaghni,Disk metrics,2.048803273825197
17689,ekaghni,CPU | MEMORY | DISK usage metrics,9.994460191251832
17690,ekaghni,load average metrics,9.265524005556893
17691,ekaghni,CPU | MEMORY | DISK usage metrics,4.202479492156124
17692,ekaghni,Memory metrics,1.6525737487066727
17693,ekaghni,CPU | MEMORY | DISK usage metrics,9.152563547748793
17694,ekaghni,load average metrics,6.3241490398009335
17695,ekaghni,Disk metrics,5.086202442409108
17696,ekaghni,Memory metrics,8.196514701910543
17697,ekaghni,Disk metrics,2.432063783899273
17698,ekaghni,load average metrics,9.907015482329196
17699,ekaghni,Memory metrics,4.175816448328346
17700,nibin-dev,CVE-2024-0741 affects libmozjs-68-0,3.5165032920872488
17701,nibin-dev,CVE-2024-0741 affects thunderbird,0.24851183512137442
17702,nibin-dev,CVE-2024-0742 affects firefox,7.587663684705354
17703,nibin-dev,CVE-2024-0742 affects thunderbird-gnome-support,1.0118167558646107
17704,nibin-dev,CVE-2024-0743 affects firefox,8.329725258602856
17705,nibin-dev,CVE-2024-0743 affects thunderbird-gnome-support,0.22950836209491565
17706,nibin-dev,CVE-2024-0744 affects thunderbird-gnome-support,1.3060231763705077
17707,nibin-dev,CVE-2024-0745 affects thunderbird,2.47476141368713
17708,nibin-dev,CVE-2024-0746 affects firefox,7.276554683979178
17709,nibin-dev,CVE-2024-0747 affects firefox,2.276453202056076
